x,y,z,
-9.649628737,1.875697817,0.000000000,
-10.205574140,1.891491364,0.000000000,
-10.781440344,1.901058824,0.000000000,
-11.374438246,1.903428173,0.000000000,
-11.980209274,1.897478741,0.000000000,
-12.592306969,1.881932886,0.000000000,
-13.201627320,1.855367723,0.000000000,
-13.795899685,1.816264650,0.000000000,
-14.359458285,1.763119780,0.000000000,
-14.873634669,1.694636614,0.000000000,
-15.318154970,1.610002964,0.000000000,
-15.673738177,1.509209331,0.000000000,
-15.925563694,1.393306283,0.000000000,
-16.066574234,1.264466815,0.000000000,
-16.099243398,1.125768766,0.000000000,
-16.034959918,0.980740163,0.000000000,
-15.891339244,0.832829800,0.000000000,
-15.688689428,0.684982973,0.000000000,
-15.446911513,0.539418036,0.000000000,
-15.183513286,0.397594288,0.000000000,
-14.912759459,0.260303185,0.000000000,
-14.645631408,0.127810489,0.000000000,
-14.390220700,0.000000000,0.000000000,
0.000000000,0.000000000,27.677003310,
0.241322053,0.000000000,27.652768267,
0.482113323,0.000000000,27.620253771,
0.722192458,0.000000000,27.579417293,
0.961377671,0.000000000,27.530254490,
1.199488336,0.000000000,27.472799621,
1.436346578,0.000000000,27.407125381,
1.671778817,0.000000000,27.333342048,
1.905617229,0.000000000,27.251596000,
2.137701093,0.000000000,27.162067755,
2.367878000,0.000000000,27.064969384,
2.596004894,0.000000000,26.960541643,
2.821948940,0.000000000,26.849050683,
3.045588203,0.000000000,26.730784589,
3.266812134,0.000000000,26.606049730,
3.485521872,0.000000000,26.475167097,
3.701630379,0.000000000,26.338468719,
3.915062383,0.000000000,26.196294088,
4.125754211,0.000000000,26.048986902,
4.333653460,0.000000000,25.896891916,
4.538718575,0.000000000,25.740352138,
4.740918328,0.000000000,25.579706263,
4.940231250,0.000000000,25.415286515,
5.136644976,0.000000000,25.247416669,
5.330155585,0.000000000,25.076410453,
5.520766919,0.000000000,24.902570288,
5.708489878,0.000000000,24.726186183,
5.893341755,0.000000000,24.547535057,
6.075345547,0.000000000,24.366880085,
6.254529332,0.000000000,24.184470471,
6.430925642,0.000000000,24.000541237,
6.604570892,0.000000000,23.815313260,
6.775504829,0.000000000,23.628993406,
6.943770039,0.000000000,23.441774790,
7.109411462,0.000000000,23.253837098,
7.272475998,0.000000000,23.065347075,
7.433012074,0.000000000,22.876458893,
7.591069332,0.000000000,22.687314764,
7.746698279,0.000000000,22.498045408,
7.899950026,0.000000000,22.308770675,
8.050876016,0.000000000,22.119600060,
8.199527794,0.000000000,21.930633278,
8.345956823,0.000000000,21.741960853,
8.490214294,0.000000000,21.553664651,
8.632350974,0.000000000,21.365818409,
8.772417065,0.000000000,21.178488254,
8.910462099,0.000000000,20.991733217,
9.046534819,0.000000000,20.805605682,
9.180683106,0.000000000,20.620151865,
9.312953890,0.000000000,20.435412218,
9.443393107,0.000000000,20.251421871,
9.572045625,0.000000000,20.068210986,
9.698955209,0.000000000,19.885805125,
9.824164486,0.000000000,19.704225603,
9.947714915,0.000000000,19.523489798,
10.069646761,0.000000000,19.343611454,
10.189999075,0.000000000,19.164600942,
10.308809694,0.000000000,18.986465564,
10.426115210,0.000000000,18.809209740,
10.541950992,0.000000000,18.632835297,
10.656351160,0.000000000,18.457341632,
10.769348596,0.000000000,18.282725930,
10.880974943,0.000000000,18.108983345,
10.991260621,0.000000000,17.936107188,
11.100234816,0.000000000,17.764089056,
11.207925501,0.000000000,17.592919008,
11.314359428,0.000000000,17.422585671,
11.419562174,0.000000000,17.253076428,
11.523558112,0.000000000,17.084377476,
11.626370440,0.000000000,16.916473961,
11.728021211,0.000000000,16.749350116,
11.828531304,0.000000000,16.582989288,
11.927920482,0.000000000,16.417374100,
12.026207380,0.000000000,16.252486496,
12.123409529,0.000000000,16.088307835,
12.219543362,0.000000000,15.924818954,
12.314624251,0.000000000,15.762000263,
12.408666486,0.000000000,15.599831773,
12.501683336,0.000000000,15.438293203,
12.593687018,0.000000000,15.277363991,
12.684688747,0.000000000,15.117023385,
12.774698742,0.000000000,14.957250480,
12.863726235,0.000000000,14.798024260,
12.951779485,0.000000000,14.639323646,
13.038865830,0.000000000,14.481127570,
13.124991648,0.000000000,14.323414962,
13.210162410,0.000000000,14.166164822,
13.294382698,0.000000000,14.009356265,
13.377656202,0.000000000,13.852968524,
13.459985753,0.000000000,13.696981011,
13.541373325,0.000000000,13.541373325,
13.621820084,0.000000000,13.386125315,
13.701326364,0.000000000,13.231217070,
13.779891706,0.000000000,13.076628962,
13.857514896,0.000000000,12.922341697,
13.934193929,0.000000000,12.768336282,
14.009926078,0.000000000,12.614594101,
14.084707899,0.000000000,12.461096922,
14.158535233,0.000000000,12.307826905,
14.231403247,0.000000000,12.154766640,
14.303306434,0.000000000,12.001899153,
14.374238637,0.000000000,11.849207927,
14.444193074,0.000000000,11.696676924,
14.513162371,0.000000000,11.544290614,
14.581138537,0.000000000,11.392033957,
14.648113045,0.000000000,11.239892462,
14.714076778,0.000000000,11.087852149,
14.779020135,0.000000000,10.935899627,
14.842932973,0.000000000,10.784022045,
14.905804671,0.000000000,10.632207143,
14.967624153,0.000000000,10.480443261,
15.028379872,0.000000000,10.328719325,
15.088059884,0.000000000,10.177024894,
15.146651822,0.000000000,10.025350141,
15.204142939,0.000000000,9.873685873,
15.260520133,0.000000000,9.722023541,
15.315769945,0.000000000,9.570355240,
15.369878621,0.000000000,9.418673732,
15.422832094,0.000000000,9.266972439,
15.474616036,0.000000000,9.115245457,
15.525215850,0.000000000,8.963487550,
15.574616730,0.000000000,8.811694177,
15.622803628,0.000000000,8.659861460,
15.669761358,0.000000000,8.507986241,
15.715474526,0.000000000,8.356066028,
15.759927618,0.000000000,8.204099037,
15.803105002,0.000000000,8.052084180,
15.844990946,0.000000000,7.900021066,
15.885569652,0.000000000,7.747910007,
15.924825264,0.000000000,7.595752014,
15.962741883,0.000000000,7.443548785,
15.999303631,0.000000000,7.291302735,
16.034494630,0.000000000,7.139016964,
16.068299035,0.000000000,6.986695265,
16.100701078,0.000000000,6.834342131,
16.131685063,0.000000000,6.681962737,
16.161235397,0.000000000,6.529562942,
16.189336609,0.000000000,6.377149283,
16.215973396,0.000000000,6.224728980,
16.241130585,0.000000000,6.072309903,
16.264793240,0.000000000,5.919900606,
16.286946599,0.000000000,5.767510281,
16.307576144,0.000000000,5.615148772,
16.326667618,0.000000000,5.462826568,
16.344207023,0.000000000,5.310554781,
16.360180665,0.000000000,5.158345150,
16.374575150,0.000000000,5.006210019,
16.387377427,0.000000000,4.854162341,
16.398574778,0.000000000,4.702215650,
16.408154877,0.000000000,4.550384070,
16.416105771,0.000000000,4.398682284,
16.422415919,0.000000000,4.247125534,
16.427074180,0.000000000,4.095729598,
16.430069892,0.000000000,3.944510791,
16.431392822,0.000000000,3.793485938,
16.431033204,0.000000000,3.642672363,
16.428981784,0.000000000,3.492087880,
16.425229791,0.000000000,3.341750770,
16.419768983,0.000000000,3.191679771,
16.412591632,0.000000000,3.041894058,
16.403690582,0.000000000,2.892413233,
16.393059226,0.000000000,2.743257302,
16.380691510,0.000000000,2.594446657,
16.366581988,0.000000000,2.446002067,
16.350725787,0.000000000,2.297944650,
16.333118663,0.000000000,2.150295865,
16.313756963,0.000000000,2.003077485,
16.292637679,0.000000000,1.856311585,
16.269758422,0.000000000,1.710020517,
16.245117454,0.000000000,1.564226898,
16.218713679,0.000000000,1.418953584,
16.190546666,0.000000000,1.274223657,
16.160616651,0.000000000,1.130060401,
16.128924537,0.000000000,0.986487285,
16.095471874,0.000000000,0.843527937,
16.060260938,0.000000000,0.701206136,
16.023294662,0.000000000,0.559545779,
15.984576647,0.000000000,0.418570870,
15.944111235,0.000000000,0.278305497,
15.901903401,0.000000000,0.138773809,
15.857958850,0.000000000,-0.000000000,
15.812283964,0.000000000,-0.137991712,
15.764885816,0.000000000,-0.275177106,
15.715772181,0.000000000,-0.411531978,
15.664951508,0.000000000,-0.547032161,
15.612432957,0.000000000,-0.681653544,
15.558226360,0.000000000,-0.815372093,
15.502342224,0.000000000,-0.948163869,
15.444791743,0.000000000,-1.080005048,
15.385586802,0.000000000,-1.210871942,
15.324739913,0.000000000,-1.340741014,
15.262264303,0.000000000,-1.469588903,
15.198173820,0.000000000,-1.597392437,
15.132482970,0.000000000,-1.724128652,
15.065206916,0.000000000,-1.849774816,
14.996361448,0.000000000,-1.974308439,
14.925962976,0.000000000,-2.097707295,
14.854028550,0.000000000,-2.219949441,
14.780575813,0.000000000,-2.341013228,
14.705623003,0.000000000,-2.460877322,
14.629188970,0.000000000,-2.579520721,
14.551293120,0.000000000,-2.696922769,
14.471955445,0.000000000,-2.813063173,
14.391196486,0.000000000,-2.927922016,
14.309037324,0.000000000,-3.041479774,
14.225499570,0.000000000,-3.153717328,
14.140605382,0.000000000,-3.264615986,
14.054377385,0.000000000,-3.374157482,
13.966838726,0.000000000,-3.482324006,
13.878013029,0.000000000,-3.589098205,
13.787924363,0.000000000,-3.694463198,
13.696597284,0.000000000,-3.798402597,
13.604056748,0.000000000,-3.900900500,
13.510328155,0.000000000,-4.001941521,
13.415437315,0.000000000,-4.101510792,
13.319410415,0.000000000,-4.199593972,
13.222274029,0.000000000,-4.296177261,
13.124055096,0.000000000,-4.391247408,
13.024780893,0.000000000,-4.484791718,
12.924479028,0.000000000,-4.576798064,
12.823177436,0.000000000,-4.667254895,
12.720904323,0.000000000,-4.756151235,
12.617688184,0.000000000,-4.843476699,
12.513557806,0.000000000,-4.929221507,
12.408542192,0.000000000,-5.013376470,
12.302670600,0.000000000,-5.095933016,
12.195972465,0.000000000,-5.176883171,
12.088477471,0.000000000,-5.256219599,
11.980215445,0.000000000,-5.333935572,
11.871216398,0.000000000,-5.410024998,
11.761510492,0.000000000,-5.484482414,
11.651127989,0.000000000,-5.557302979,
11.540099305,0.000000000,-5.628482506,
11.428454933,0.000000000,-5.698017438,
11.316225438,0.000000000,-5.765904853,
11.203441482,0.000000000,-5.832142489,
11.090133729,0.000000000,-5.896728702,
10.976332916,0.000000000,-5.959662518,
10.862069764,0.000000000,-6.020943588,
10.747375005,0.000000000,-6.080572215,
10.632279350,0.000000000,-6.138549345,
10.516813478,0.000000000,-6.194876568,
10.401008011,0.000000000,-6.249556112,
10.284893497,0.000000000,-6.302590841,
10.168500412,0.000000000,-6.353984262,
10.051859124,0.000000000,-6.403740514,
9.934999896,0.000000000,-6.451864371,
9.817952849,0.000000000,-6.498361231,
9.700747957,0.000000000,-6.543237117,
9.583415032,0.000000000,-6.586498670,
9.465983718,0.000000000,-6.628153156,
9.348483450,0.000000000,-6.668208440,
9.230943466,0.000000000,-6.706673001,
9.113392785,0.000000000,-6.743555922,
8.995860166,0.000000000,-6.778866862,
8.878374152,0.000000000,-6.812616096,
8.760962993,0.000000000,-6.844814461,
8.643654654,0.000000000,-6.875473363,
8.526476834,0.000000000,-6.904604800,
8.409456901,0.000000000,-6.932221308,
8.292621903,0.000000000,-6.958335980,
8.175998570,0.000000000,-6.982962463,
8.059613259,0.000000000,-7.006114918,
7.943491998,0.000000000,-7.027808059,
7.827660415,0.000000000,-7.048057095,
7.712143763,0.000000000,-7.066877749,
7.596966905,0.000000000,-7.084286248,
7.482154278,0.000000000,-7.100299293,
7.367729918,0.000000000,-7.114934077,
7.253717418,0.000000000,-7.128208254,
7.140139933,0.000000000,-7.140139933,
7.027020157,0.000000000,-7.150747662,
6.914380322,0.000000000,-7.160050425,
6.802242198,0.000000000,-7.168067636,
6.690627060,0.000000000,-7.174819110,
6.579555692,0.000000000,-7.180325060,
6.469048377,0.000000000,-7.184606086,
6.359124885,0.000000000,-7.187683159,
6.249804468,0.000000000,-7.189577611,
6.141105848,0.000000000,-7.190311118,
6.033047214,0.000000000,-7.189905691,
5.925646208,0.000000000,-7.188383663,
5.818919924,0.000000000,-7.185767668,
5.712884896,0.000000000,-7.182080638,
5.607557096,0.000000000,-7.177345782,
5.502951924,0.000000000,-7.171586573,
5.399084205,0.000000000,-7.164826735,
5.295968181,0.000000000,-7.157090230,
5.193617508,0.000000000,-7.148401240,
5.092045251,0.000000000,-7.138784155,
4.991263879,0.000000000,-7.128263560,
4.891285259,0.000000000,-7.116864214,
4.792120657,0.000000000,-7.104611043,
4.693780732,0.000000000,-7.091529121,
4.596275532,0.000000000,-7.077643655,
4.499614492,0.000000000,-7.062979971,
4.403806437,0.000000000,-7.047563500,
4.308859571,0.000000000,-7.031419760,
4.214781483,0.000000000,-7.014574344,
4.121579143,0.000000000,-6.997052904,
4.029258901,0.000000000,-6.978881134,
3.937826492,0.000000000,-6.960084762,
3.847287026,0.000000000,-6.940689523,
3.757644998,0.000000000,-6.920721157,
3.668904283,0.000000000,-6.900205384,
3.581068142,0.000000000,-6.879167897,
3.494139219,0.000000000,-6.857634339,
3.408119546,0.000000000,-6.835630299,
3.323010544,0.000000000,-6.813181285,
3.238813027,0.000000000,-6.790312721,
3.155527203,0.000000000,-6.767049925,
3.073152680,0.000000000,-6.743418099,
2.991688466,0.000000000,-6.719442310,
2.911132978,0.000000000,-6.695147484,
2.831484043,0.000000000,-6.670558383,
2.752738905,0.000000000,-6.645699598,
2.674894226,0.000000000,-6.620595532,
2.597946096,0.000000000,-6.595270389,
2.521890038,0.000000000,-6.569748161,
2.446721012,0.000000000,-6.544052608,
2.372433422,0.000000000,-6.518207257,
2.299021125,0.000000000,-6.492235379,
2.226477434,0.000000000,-6.466159983,
2.154795130,0.000000000,-6.440003803,
2.083966464,0.000000000,-6.413789279,
2.013983171,0.000000000,-6.387538558,
1.944836473,0.000000000,-6.361273471,
1.876517090,0.000000000,-6.335015526,
1.809015246,0.000000000,-6.308785899,
1.742320684,0.000000000,-6.282605422,
1.676422667,0.000000000,-6.256494569,
1.611309993,0.000000000,-6.230473450,
1.546971002,0.000000000,-6.204561801,
1.483393588,0.000000000,-6.178778971,
1.420565205,0.000000000,-6.153143915,
1.358472883,0.000000000,-6.127675185,
1.297103232,0.000000000,-6.102390919,
1.236442456,0.000000000,-6.077308833,
1.176476367,0.000000000,-6.052446218,
1.117190388,0.000000000,-6.027819923,
1.058569569,0.000000000,-6.003446353,
1.000598601,0.000000000,-5.979341461,
0.943261819,0.000000000,-5.955520738,
0.886543222,0.000000000,-5.931999211,
0.830426480,0.000000000,-5.908791432,
0.774894946,0.000000000,-5.885911474,
0.719931670,0.000000000,-5.863372926,
0.665519408,0.000000000,-5.841188881,
0.611640638,0.000000000,-5.819371942,
0.558277566,0.000000000,-5.797934208,
0.505412147,0.000000000,-5.776887269,
0.453026087,0.000000000,-5.756242209,
0.401100864,0.000000000,-5.736009593,
0.349617737,0.000000000,-5.716199473,
0.298557757,0.000000000,-5.696821373,
0.247901782,0.000000000,-5.677884296,
0.197630488,0.000000000,-5.659396715,
0.147724383,0.000000000,-5.641366573,
0.098163816,0.000000000,-5.623801280,
0.048928997,0.000000000,-5.606707712,
-0.000000000,0.000000000,-5.590092206,
-0.048643217,0.000000000,-5.573960564,
-0.097020802,0.000000000,-5.558318045,
-0.145152998,0.000000000,-5.543169373,
-0.193060128,0.000000000,-5.528518728,
-0.240762583,0.000000000,-5.514369750,
-0.288280810,0.000000000,-5.500725537,
-0.335635300,0.000000000,-5.487588651,
-0.382846576,0.000000000,-5.474961111,
-0.429935178,0.000000000,-5.462844396,
-0.476921654,0.000000000,-5.451239450,
-0.523826546,0.000000000,-5.440146679,
-0.570670378,0.000000000,-5.429565956,
-0.617473644,0.000000000,-5.419496621,
-0.664256798,0.000000000,-5.409937482,
-0.711040239,0.000000000,-5.400886820,
-0.757844301,0.000000000,-5.392342391,
-0.804689240,0.000000000,-5.384301429,
-0.851595226,0.000000000,-5.376760648,
-0.898582327,0.000000000,-5.369716249,
-0.945670500,0.000000000,-5.363163915,
-0.992879580,0.000000000,-5.357098828,
-1.040229269,0.000000000,-5.351515662,
-1.087739122,0.000000000,-5.346408593,
-1.135428541,0.000000000,-5.341771301,
-1.183316761,0.000000000,-5.337596976,
-1.231422840,0.000000000,-5.333878325,
-1.279765651,0.000000000,-5.330607572,
-1.328363867,0.000000000,-5.327776469,
-1.377235954,0.000000000,-5.325376297,
-1.426400162,0.000000000,-5.323397877,
-1.475874514,0.000000000,-5.321831570,
-1.525676794,0.000000000,-5.320667288,
-1.575824542,0.000000000,-5.319894497,
-1.626335041,0.000000000,-5.319502227,
-1.677225310,0.000000000,-5.319479074,
-1.728512093,0.000000000,-5.319813213,
-1.780211854,0.000000000,-5.320492400,
-1.832340765,0.000000000,-5.321503981,
-1.884914696,0.000000000,-5.322834898,
-1.937949212,0.000000000,-5.324471701,
-1.991459562,0.000000000,-5.326400550,
-2.045460670,0.000000000,-5.328607225,
-2.099967130,0.000000000,-5.331077136,
-2.154993196,0.000000000,-5.333795327,
-2.210552774,0.000000000,-5.336746488,
-2.266659422,0.000000000,-5.339914962,
-2.323326333,0.000000000,-5.343284751,
-2.380566334,0.000000000,-5.346839528,
-2.438391879,0.000000000,-5.350562644,
-2.496815042,0.000000000,-5.354437137,
-2.555847512,0.000000000,-5.358445741,
-2.615500584,0.000000000,-5.362570894,
-2.675785156,0.000000000,-5.366794749,
-2.736711725,0.000000000,-5.371099181,
-2.798290376,0.000000000,-5.375465797,
-2.860530782,0.000000000,-5.379875947,
-2.923442198,0.000000000,-5.384310727,
-2.987033456,0.000000000,-5.388751000,
-3.051312957,0.000000000,-5.393177393,
-3.116288674,0.000000000,-5.397570314,
-3.181968142,0.000000000,-5.401909962,
-3.248358455,0.000000000,-5.406176328,
-3.315466266,0.000000000,-5.410349220,
-3.383297778,0.000000000,-5.414408256,
-3.451858744,0.000000000,-5.418332884,
-3.521154465,0.000000000,-5.422102393,
-3.591189785,0.000000000,-5.425695914,
-3.661969089,0.000000000,-5.429092439,
-3.733496299,0.000000000,-5.432270824,
-3.805774876,0.000000000,-5.435209804,
-3.878807815,0.000000000,-5.437888001,
-3.952597642,0.000000000,-5.440283933,
-4.027146414,0.000000000,-5.442376025,
-4.102455720,0.000000000,-5.444142620,
-4.178526675,0.000000000,-5.445561984,
-4.255359924,0.000000000,-5.446612327,
-4.332955636,0.000000000,-5.447271798,
-4.411313508,0.000000000,-5.447518508,
-4.490432763,0.000000000,-5.447330532,
-4.570312148,0.000000000,-5.446685922,
-4.650949939,0.000000000,-5.445562718,
-4.732343935,0.000000000,-5.443938955,
-4.814491464,0.000000000,-5.441792675,
-4.897389380,0.000000000,-5.439101935,
-4.981034066,0.000000000,-5.435844820,
-5.065421434,0.000000000,-5.431999449,
-5.150546927,0.000000000,-5.427543986,
-5.236405520,0.000000000,-5.422456651,
-5.322991722,0.000000000,-5.416715729,
-5.410299579,0.000000000,-5.410299579,
-5.498322673,0.000000000,-5.403186643,
-5.587054129,0.000000000,-5.395355456,
-5.676486613,0.000000000,-5.386784659,
-5.766612337,0.000000000,-5.377453000,
-5.857423063,0.000000000,-5.367339352,
-5.948910102,0.000000000,-5.356422715,
-6.041064324,0.000000000,-5.344682232,
-6.133876154,0.000000000,-5.332097192,
-6.227335581,0.000000000,-5.318647042,
-6.321432163,0.000000000,-5.304311396,
-6.416155023,0.000000000,-5.289070042,
-6.511492863,0.000000000,-5.272902953,
-6.607433964,0.000000000,-5.255790292,
-6.703966190,0.000000000,-5.237712425,
-6.801076993,0.000000000,-5.218649924,
-6.898753422,0.000000000,-5.198583581,
-6.996982122,0.000000000,-5.177494413,
-7.095749348,0.000000000,-5.155363669,
-7.195040960,0.000000000,-5.132172840,
-7.294842436,0.000000000,-5.107903664,
-7.395138880,0.000000000,-5.082538138,
-7.495915020,0.000000000,-5.056058522,
-7.597155221,0.000000000,-5.028447347,
-7.698843489,0.000000000,-4.999687421,
-7.800963481,0.000000000,-4.969761839,
-7.903498507,0.000000000,-4.938653990,
-8.006431540,0.000000000,-4.906347558,
-8.109745221,0.000000000,-4.872826534,
-8.213421873,0.000000000,-4.838075222,
-8.317443499,0.000000000,-4.802078243,
-8.421791797,0.000000000,-4.764820542,
-8.526448165,0.000000000,-4.726287395,
-8.631393710,0.000000000,-4.686464411,
-8.736609257,0.000000000,-4.645337543,
-8.842075353,0.000000000,-4.602893087,
-8.947772282,0.000000000,-4.559117694,
-9.053680076,0.000000000,-4.513998371,
-9.159778497,0.000000000,-4.467522477,
-9.266047097,0.000000000,-4.419677750,
-9.372465175,0.000000000,-4.370452287,
-9.479011825,0.000000000,-4.319834565,
-9.585665911,0.000000000,-4.267813431,
-9.692406120,0.000000000,-4.214378124,
-9.799210917,0.000000000,-4.159518253,
-9.906058596,0.000000000,-4.103223820,
-10.012927301,0.000000000,-4.045485227,
-10.119794969,0.000000000,-3.986293250,
-10.226639414,0.000000000,-3.925639070,
-10.333438301,0.000000000,-3.863514267,
-10.440169150,0.000000000,-3.799910811,
-10.546809384,0.000000000,-3.734821084,
-10.653336277,0.000000000,-3.668237854,
-10.759727039,0.000000000,-3.600154306,
-10.865958745,0.000000000,-3.530564015,
-10.972008430,0.000000000,-3.459460970,
-11.077853037,0.000000000,-3.386839558,
-11.183469437,0.000000000,-3.312694568,
-11.288834469,0.000000000,-3.237021195,
-11.393924927,0.000000000,-3.159815035,
-11.498717565,0.000000000,-3.081072085,
-11.603189135,0.000000000,-3.000788745,
-11.707316356,0.000000000,-2.918961806,
-11.811075969,0.000000000,-2.835588462,
-11.914444712,0.000000000,-2.750666299,
-12.017399341,0.000000000,-2.664193293,
-12.119916662,0.000000000,-2.576167813,
-12.221973493,0.000000000,-2.486588611,
-12.323546725,0.000000000,-2.395454822,
-12.424613293,0.000000000,-2.302765961,
-12.525150219,0.000000000,-2.208521921,
-12.625134570,0.000000000,-2.112722959,
-12.724543534,0.000000000,-2.015369706,
-12.823354377,0.000000000,-1.916463152,
-12.921544475,0.000000000,-1.816004646,
-13.019091304,0.000000000,-1.713995887,
-13.115972486,0.000000000,-1.610438922,
-13.212165739,0.000000000,-1.505336140,
-13.307648929,0.000000000,-1.398690264,
-13.402400081,0.000000000,-1.290504347,
-13.496397355,0.000000000,-1.180781767,
-13.589619051,0.000000000,-1.069526214,
-13.682043674,0.000000000,-0.956741695,
-13.773649849,0.000000000,-0.842432514,
-13.864416404,0.000000000,-0.726603275,
-13.954322344,0.000000000,-0.609258871,
-14.043346838,0.000000000,-0.490404478,
-14.131469268,0.000000000,-0.370045546,
-14.218669188,0.000000000,-0.248187794,
-14.304926341,0.000000000,-0.124837201,
-14.390220700,0.000000000,-0.000000000,
-14.474532393,0.000000000,0.126317331,
-14.557841782,0.000000000,0.254108074,
-14.640129424,0.000000000,0.383365281,
-14.721376049,0.000000000,0.514081780,
-14.801562631,0.000000000,0.646250181,
-14.880670332,0.000000000,0.779862886,
-14.958680497,0.000000000,0.914912093,
-15.035574689,0.000000000,1.051389804,
-15.111334664,0.000000000,1.189287830,
-15.185942377,0.000000000,1.328597803,
-15.259379953,0.000000000,1.469311172,
-15.331629737,0.000000000,1.611419219,
-15.402674225,0.000000000,1.754913057,
-15.472496095,0.000000000,1.899783639,
-15.541078219,0.000000000,2.046021763,
-15.608403592,0.000000000,2.193618069,
-15.674455404,0.000000000,2.342563056,
-15.739216981,0.000000000,2.492847073,
-15.802671762,0.000000000,2.644460323,
-15.864803366,0.000000000,2.797392877,
-15.925595486,0.000000000,2.951634657,
-15.985031953,0.000000000,3.107175453,
-16.043096698,0.000000000,3.264004913,
-16.099773708,0.000000000,3.422112543,
-16.155047083,0.000000000,3.581487713,
-16.208900972,0.000000000,3.742119647,
-16.261319565,0.000000000,3.903997422,
-16.312287099,0.000000000,4.067109964,
-16.361787813,0.000000000,4.231446040,
-16.409805984,0.000000000,4.396994261,
-16.456325838,0.000000000,4.563743060,
-16.501331615,0.000000000,4.731680699,
-16.544807496,0.000000000,4.900795252,
-16.586737604,0.000000000,5.071074591,
-16.627105983,0.000000000,5.242506379,
-16.665896602,0.000000000,5.415078061,
-16.703093313,0.000000000,5.588776844,
-16.738679826,0.000000000,5.763589674,
-16.772639743,0.000000000,5.939503243,
-16.804956486,0.000000000,6.116503949,
-16.835613297,0.000000000,6.294577881,
-16.864593232,0.000000000,6.473710807,
-16.891879134,0.000000000,6.653888144,
-16.917453623,0.000000000,6.835094938,
-16.941299055,0.000000000,7.017315833,
-16.963397564,0.000000000,7.200535063,
-16.983730979,0.000000000,7.384736403,
-17.002280845,0.000000000,7.569903148,
-17.019028426,0.000000000,7.756018097,
-17.033954656,0.000000000,7.943063505,
-17.047040137,0.000000000,8.131021050,
-17.058265162,0.000000000,8.319871824,
-17.067609641,0.000000000,8.509596260,
-17.075053177,0.000000000,8.700174145,
-17.080574985,0.000000000,8.891584542,
-17.084153937,0.000000000,9.083805780,
-17.085768525,0.000000000,9.276815403,
-17.085396885,0.000000000,9.470590141,
-17.083016818,0.000000000,9.665105885,
-17.078605738,0.000000000,9.860337620,
-17.072140725,0.000000000,10.056259414,
-17.063598528,0.000000000,10.252844375,
-17.052955569,0.000000000,10.450064613,
-17.040187976,0.000000000,10.647891217,
-17.025271578,0.000000000,10.846294205,
-17.008181963,0.000000000,11.045242513,
-16.988894461,0.000000000,11.244703945,
-16.967384216,0.000000000,11.444645162,
-16.943626215,0.000000000,11.645031668,
-16.917595304,0.000000000,11.845827760,
-16.889266254,0.000000000,12.046996541,
-16.858613797,0.000000000,12.248499887,
-16.825612700,0.000000000,12.450298462,
-16.790237801,0.000000000,12.652351697,
-16.752464057,0.000000000,12.854617786,
-16.712266647,0.000000000,13.057053718,
-16.669621037,0.000000000,13.259615290,
-16.624503021,0.000000000,13.462257106,
-16.576888820,0.000000000,13.664932618,
-16.526755195,0.000000000,13.867594188,
-16.474079473,0.000000000,14.070193089,
-16.418839694,0.000000000,14.272679596,
-16.361014661,0.000000000,14.475003024,
-16.300584073,0.000000000,14.677111824,
-16.237528574,0.000000000,14.878953622,
-16.171829923,0.000000000,15.080475374,
-16.103471011,0.000000000,15.281623390,
-16.032436034,0.000000000,15.482343511,
-15.958710553,0.000000000,15.682581184,
-15.882281593,0.000000000,15.882281593,
-15.803137759,0.000000000,16.081389816,
-15.721269326,0.000000000,16.279850959,
-15.636668317,0.000000000,16.477610298,
-15.549328582,0.000000000,16.674613433,
-15.459245912,0.000000000,16.870806484,
-15.366418076,0.000000000,17.066136223,
-15.270844914,0.000000000,17.260550281,
-15.172528356,0.000000000,17.453997279,
-15.071472525,0.000000000,17.646427067,
-14.967683722,0.000000000,17.837790849,
-14.861170484,0.000000000,18.028041391,
-14.751943578,0.000000000,18.217133178,
-14.640016024,0.000000000,18.405022601,
-14.525403067,0.000000000,18.591668110,
-14.408122152,0.000000000,18.777030363,
-14.288192896,0.000000000,18.961072393,
-14.165637041,0.000000000,19.143759745,
-14.040478370,0.000000000,19.325060583,
-13.912742625,0.000000000,19.504945794,
-13.782457452,0.000000000,19.683389138,
-13.649652237,0.000000000,19.860367243,
-13.514358047,0.000000000,20.035859755,
-13.376607443,0.000000000,20.209849296,
-13.236434382,0.000000000,20.382321551,
-13.093874050,0.000000000,20.553265245,
-12.948962685,0.000000000,20.722672100,
-12.801737428,0.000000000,20.890536820,
-12.652236159,0.000000000,21.056857046,
-12.500497276,0.000000000,21.221633199,
-12.346559550,0.000000000,21.384868439,
-12.190461911,0.000000000,21.546568482,
-12.032243284,0.000000000,21.706741487,
-11.871942375,0.000000000,21.865397826,
-11.709597502,0.000000000,22.022549921,
-11.545246402,0.000000000,22.178211989,
-11.378926071,0.000000000,22.332399849,
-11.210672561,0.000000000,22.485130578,
-11.040520837,0.000000000,22.636422285,
-10.868504613,0.000000000,22.786293778,
-10.694656195,0.000000000,22.934764223,
-10.519006368,0.000000000,23.081852846,
-10.341584235,0.000000000,23.227578493,
-10.162417129,0.000000000,23.371959297,
-9.981530510,0.000000000,23.515012266,
-9.798947873,0.000000000,23.656752851,
